timestamp,vehicleId,masterId,candidateMasterId,signalQuality,masterDistance,candidateDistance,masterSpeed,candidateSpeed,vehicleDirection,vehiclePosition- x,vehiclePosition- y,vehiclePosition- z,candidateTowerPosition- x,candidateTowerPosition- y,candidateTowerPosition- z,towerload,masterRSSI,candidateRSSI,masterSINR,candidateSINR,masterRSRP,candidateRSRP,predictedTGNN,predictedLSTM,selectedTower
3,2052,1,1,4.92772,0,1464.06,5.29634e-310,0,1,676.199,1748.15,0,391,313,50,0,2.44452,4.92772,15.0508,0,0,-82.4492,0,14.3659,0
3,2053,1,1,5.85195,0,2271.41,0,0,1,2139.48,1762,0,391,313,50,0,3.78708,5.85195,14.9401,0,0,-82.5599,0,14.3659,0
3,2054,1,1,21.5227,0,1373.13,0,0,1,1489.41,1135.48,0,391,313,50,0,18.2295,21.5227,28.599,0,0,-68.901,0,14.3659,0
3,2055,1,1,47.7006,0,327.298,0,0,1,397.442,636.392,0,391,313,50,0,38.6509,47.7006,55.9168,0,0,-41.5832,0,14.3659,0
3,2056,1,1,11.6382,0,2059.12,0,0,1,939.52,2297.09,0,391,313,50,0,9.76584,11.6382,19.214,0,0,-78.286,0,14.3659,0
3,2057,1,1,4.19582,0,2044.67,0,0,1,1758.32,1832.41,0,391,313,50,0,1.94931,4.19582,10.8785,0,0,-86.6215,0,14.3659,0
3,2058,1,1,24.4683,0,958.708,0,0,1,274.638,1263.31,0,391,313,50,0,21.6088,24.4683,33.7742,0,0,-63.7258,0,14.3659,0
3,2049,2,1,7.95191,0,2044.04,0,0,1,1781.72,1373.99,0,156,136,50,0,10.5884,7.95191,15.4887,0,0,-82.0113,2.95303,14.3659,0
3,2050,1,1,-2.59121,0,2104.3,0,0,1,2004.04,1141.16,0,156,136,50,0,-2.59121,-2.59121,4.6662,0,0,-92.8338,0,14.3659,0
3,2051,1,1,20.3035,0,1492.54,0,0,1,590.978,1562.88,0,156,136,50,0,20.3035,20.3035,28.4861,0,0,-69.0139,0,14.3659,0
3,2052,1,1,2.44452,0,1694.73,5.29634e-310,0,1,676.199,1748.15,0,156,136,50,0,2.44452,2.44452,12.5676,0,0,-84.9324,0,14.3659,0
3,2053,1,1,3.78708,0,2565.26,0,0,1,2139.48,1762,0,156,136,50,0,3.78708,3.78708,12.8752,0,0,-84.6248,0,14.3659,0
3,2054,1,1,18.2295,0,1667.17,0,0,1,1489.41,1135.48,0,156,136,50,0,18.2295,18.2295,25.3058,0,0,-72.1942,0,14.3659,0
3,2055,1,1,38.6509,0,557.841,0,0,1,397.442,636.392,0,156,136,50,0,38.6509,38.6509,46.8671,0,0,-50.6329,0,14.3659,0
3,2056,1,1,9.76584,0,2299.28,0,0,1,939.52,2297.09,0,156,136,50,0,9.76584,9.76584,17.3416,0,0,-80.1584,0,14.3659,0
3,2057,1,1,1.94931,0,2334.04,0,0,1,1758.32,1832.41,0,156,136,50,0,1.94931,1.94931,8.63197,0,0,-88.868,0,14.3659,0
3,2058,1,1,21.6088,0,1134.63,0,0,1,274.638,1263.31,0,156,136,50,0,21.6088,21.6088,30.9147,0,0,-66.5853,0,14.3659,0
4,2049,1,1,7.50541,0,2042.15,0,0,1,1781.8,1370.77,0,156,136,50,0,7.50541,7.50541,13.9689,0,0,-83.5311,0,14.3659,0
4,2050,1,1,9.80733,0,2100.32,0,0,1,1999.37,1141.4,0,156,136,50,0,9.80733,9.80733,15.4366,0,0,-78.7291,0,14.3659,0
4,2051,1,1,9.72722,0,1488.8,0,0,1,588.24,1559.79,0,156,136,50,0,9.72722,9.72722,17.9159,0,0,-79.5841,0,14.3659,0
4,2052,1,1,16.8543,0,1698.61,5.29634e-310,0,1,672.555,1753.39,0,156,136,50,0,16.8543,16.8543,22.2391,0,0,-75.2609,0,14.3659,0
4,2053,1,1,27.3168,0,2568.17,0,0,1,2139.51,1766.54,0,156,136,50,0,27.3168,27.3168,34.2411,0,0,-63.2589,0,14.3659,0
4,2054,1,1,7.82465,0,1663.93,0,0,1,1489.38,1130.11,0,156,136,50,0,7.82465,7.82465,15.2872,0,0,-80.4272,0,14.3659,0
4,2055,1,1,22.5273,0,560.895,0,0,1,403.209,636.99,0,156,136,50,0,22.5273,22.5273,38.7453,0,0,-66.7817,0,14.3659,0
4,2056,1,1,8.07924,0,2303.75,0,0,1,943.93,2300.24,0,156,136,50,0,8.07924,8.07924,15.8403,0,0,-83.5149,0,14.3659,0
4,2057,1,1,1.02889,0,2333.73,0,0,1,1760.16,1830.23,0,156,136,50,0,1.02889,1.02889,7.79122,0,0,-90.9233,0,14.3659,0
4,2058,1,1,20.6837,0,1130.56,0,0,1,270.845,1259.6,0,156,136,50,0,20.6837,20.6837,27.3253,0,0,-71.2625,0,14.3659,0
